timestamp,node_id,distance,rssi,snr,sf,event,packet_success,vib_rms,gas_mean,peak_acc,predicted
2025-12-01T20:18:25.305403,1,84.88574296499716,-85.76712081380069,-9.96351263026628,9,1,1,1.1742236007639837,774.2638852977909,1.8378995728051521,1
2025-12-01T20:18:25.350983,2,270.53600686763616,-100.47130539749006,4.431589472703415,7,1,0,2.2575368895185184,652.832078555734,6.417826710225081,1
2025-12-01T20:18:25.380983,3,96.53136689698556,-64.16634091918206,-10.21487829702722,8,0,0,1.4629951853179022,307.8778022008639,3.0088233540454685,0
2025-12-01T20:18:25.900439,1,79.40496681782336,-81.68280169181547,-1.164174062613224,9,0,1,0.16193998446549748,507.0861890920084,0.27699494861547536,0
2025-12-01T20:18:25.916468,2,299.40223192001923,-66.98279083730782,-17.799276114694692,10,1,1,2.884225204656067,880.4273582494865,7.420658420106105,1
2025-12-01T20:18:25.928466,3,196.80199569883163,-119.22101619468445,7.260669219967681,9,1,1,2.0376660502622634,330.4431873831468,3.612291160379445,1
2025-12-01T20:18:26.444367,1,123.29713713195359,-77.72619609823532,-17.12578750950366,8,0,1,1.2270371824086947,518.8106069369785,2.8390894167543244,0
2025-12-01T20:18:26.458922,2,83.39893646399692,-119.9239666068764,4.996030233569655,9,0,1,1.227119520948955,223.07044579509488,2.304674093134579,0
2025-12-01T20:18:26.473921,3,184.0245257463523,-118.1809557067622,9.692910668275399,8,0,0,0.526877418036065,571.5852048994686,0.8736167092725143,0
2025-12-01T20:18:26.990243,1,121.47008374350683,-50.261814986556445,-18.439767713417858,9,0,0,0.21240407679385787,664.45029329314,0.5634489974951492,0
2025-12-01T20:18:27.009362,2,148.87217867853497,-109.79286565593284,0.6912466112623257,8,0,0,1.148336124784142,347.5854620045227,1.924276436289019,0
2025-12-01T20:18:27.025366,3,24.252076862691975,-116.28602130693669,-17.57361562347064,7,0,0,0.8833271066880113,395.8432241762307,2.097916103419927,0
2025-12-01T20:18:27.546914,1,91.48747281049404,-56.18628265366843,-3.3804879801583674,8,1,0,2.380439468975494,265.0074351874732,6.804276486228446,1
2025-12-01T20:18:27.562175,2,237.73764868024068,-106.83117684176437,4.757142218272204,10,1,0,1.5495664559738913,891.2981287467197,2.6988598641905566,1
2025-12-01T20:18:27.573618,3,231.27337020597608,-73.11770054714466,-5.061474916018069,10,1,1,2.3745178671405074,494.647068260491,4.411257749022506,1
2025-12-01T20:18:28.085050,1,173.5620978646219,-53.08795945958798,-12.606359125490034,10,1,1,2.141711152485041,759.2471582627113,4.119978213328005,1
2025-12-01T20:18:28.096074,2,246.9935398951236,-111.05897451519961,-3.6346373461186694,7,0,1,1.0577138608311578,730.762753792265,2.071793537702692,0
2025-12-01T20:18:28.108091,3,273.7157100511258,-70.11883473679515,-15.5341610532662,10,1,1,1.8574233748632876,886.7440703237276,4.744229545207402,1
2025-12-01T20:18:28.622979,1,68.11212894422906,-81.14357161972876,-1.4825345937235106,8,1,1,2.650145383269617,717.1707566029112,7.245239849824512,1
2025-12-01T20:18:28.631003,2,3.721149891186397,-103.6640375517694,-0.2858146832822541,10,1,1,1.9317494069460777,533.3495663164996,4.429833592411236,1
2025-12-01T20:18:28.637003,3,144.9806932818509,-65.54081603888035,-4.955405013848344,8,1,1,2.271688928958464,273.5076658133522,6.032684389591093,1
2025-12-01T20:18:29.143839,1,212.3158078250884,-113.27469271340702,5.727219978002708,8,1,0,2.5331599975423043,760.5866842442765,5.4797735013386655,1
2025-12-01T20:18:29.152359,2,219.48114677508877,-85.50861921633177,1.4625388237711405,9,0,0,1.270558836037375,669.0012846403203,3.015971331122638,0
2025-12-01T20:18:29.159362,3,67.93829890554242,-71.06634996242525,9.998346830680198,9,0,0,0.0911538624735497,711.2137012016253,0.1705435765111939,0
2025-12-01T20:18:29.668962,1,166.8265711798233,-95.89953056897092,1.6205273364501807,10,1,1,2.356465534480676,830.8471668154739,4.639230355688182,1
2025-12-01T20:18:29.680219,2,188.7095666776061,-91.22499861723233,-3.427451062442426,7,1,1,1.6178070227788408,742.6035556676665,2.451317203317125,1
2025-12-01T20:18:29.687209,3,175.8506468109517,-74.92730056365038,-16.470957485031285,10,0,0,0.32571527305814085,557.0786439265185,0.6303678457881986,0
2025-12-01T20:18:30.195197,1,3.307465766254302,-99.17664076314817,-16.452452789873263,8,0,1,1.3795252662319293,617.0469796761632,2.87868890391619,0
2025-12-01T20:18:30.206583,2,146.8151562191958,-91.63950560807129,-14.655690519767404,7,0,1,0.1976467478958871,293.88738855549036,0.3871969309419999,0
2025-12-01T20:18:30.213590,3,58.59110697366606,-105.32914512037405,5.89323626135949,10,1,1,2.4997217700453698,339.16229507026617,7.408611374126995,1
2025-12-01T20:18:30.723119,1,223.942237707995,-91.10529519743923,8.563014182504098,7,1,1,0.5103418321745852,872.5825541296845,1.0564161961951553,1
2025-12-01T20:18:30.731646,2,298.91285552783984,-56.967209489272435,-14.696007874445487,10,0,0,1.2442983780298045,680.6023396670203,2.3554674709394874,0
2025-12-01T20:18:30.738647,3,56.11289844084437,-106.03248480838953,-19.64677688227118,8,1,1,2.369123487420273,877.88490332862,5.678643555462827,1
2025-12-01T20:18:31.245459,1,9.472471087526577,-62.79921729710955,-10.537256753640454,8,0,0,1.240229534135177,270.20657205411464,2.527834645306464,0
2025-12-01T20:18:31.257035,2,206.89449839704596,-112.62611199547285,-18.462751493614636,10,0,1,0.16932295910881523,717.6673537292028,0.2663171690447702,0
2025-12-01T20:18:31.264102,3,83.58677694899995,-65.87121205489487,9.877836866230158,9,1,1,1.8186701880938216,228.67599944337886,4.101300576188373,1
2025-12-01T20:18:31.772191,1,34.48417861204826,-100.22184116207134,-11.41356259330294,9,1,1,2.2175686995144583,615.3095021501626,6.403160195087566,1
2025-12-01T20:18:31.782843,2,299.21770916290507,-76.63685880667299,-4.325678999211551,9,0,0,0.40119620419909985,531.9854106800769,0.8225148566625304,0
2025-12-01T20:18:31.790839,3,241.42705874689813,-83.85754051274441,-18.36181140761517,9,0,0,0.46506419242802527,422.96640301180753,1.3614564955189488,0
2025-12-01T20:18:32.297402,1,240.11165950849738,-82.54417351647284,-2.236150609230986,7,1,0,1.8691095817855463,423.925784846556,3.0725950299837628,1
2025-12-01T20:18:32.309447,2,174.97433020792374,-93.76587390096145,-2.6970358113921655,9,1,0,2.441733620173657,760.6811562392006,4.896360042005742,1
2025-12-01T20:18:32.323472,3,117.79775610762671,-92.12748473406803,0.6057925640045063,7,1,0,1.8835316145061338,227.3166231002516,5.4099607380547,1
2025-12-01T20:18:32.838898,1,193.2092611129484,-64.46466216596184,-10.818680987520166,7,1,0,1.6448991621192364,308.9211613422648,4.088348726621705,1
2025-12-01T20:18:32.856019,2,163.54548264970646,-88.08502268585049,5.861148680270908,9,0,0,0.9326765346751879,271.1469273589218,2.6028572523679143,0
2025-12-01T20:18:32.869019,3,236.6337484129638,-99.78877476670708,9.622101462351196,7,1,0,0.773063699899886,844.7247977115046,1.160750251260635,1
2025-12-01T20:18:33.380662,1,256.8655022362076,-63.01460169158126,-10.390527505205592,9,0,0,0.8668367705509884,687.9864070078224,2.1832467136876414,0
2025-12-01T20:18:33.391693,2,249.51921741292088,-80.200496235327,-2.0559512464953578,8,0,0,1.1881426249603537,404.0138549049236,3.0805662882238662,0
2025-12-01T20:18:33.398692,3,226.14640415792374,-58.076835773581024,-14.053640055112652,9,1,1,1.4405179113878217,448.7432250460898,4.119005682209655,1
2025-12-01T20:18:33.908803,1,130.34680479144455,-100.44385829416942,-0.07983787911678775,9,1,1,2.6717679257004763,346.72678300510285,7.391932232935834,1
2025-12-01T20:18:33.919105,2,244.55578462190434,-68.09366789057597,5.410984622847387,7,1,0,2.486424213067432,838.7405420427239,6.204617835516384,1
2025-12-01T20:18:33.926106,3,204.52742468825676,-57.22032610598086,-14.905097163527582,9,1,1,2.5910663338577096,401.6305689170092,4.901067856786652,1
2025-12-01T20:18:34.433642,1,131.0564939290645,-51.90186961098098,3.603048770702266,10,1,1,2.850856897133145,562.9648751035799,4.781421448531942,1
2025-12-01T20:18:34.442405,2,163.80695181489384,-51.310349654475715,1.9279051936643619,9,0,0,0.9215697485109201,598.674954820912,1.6726848145529734,0
2025-12-01T20:18:34.448405,3,100.92181771812855,-57.186351820952126,-10.62005935321095,7,1,1,1.316383706353224,899.379856553977,3.1715349041929968,1
2025-12-01T20:18:34.959679,1,86.26089365133106,-72.2036820538604,-17.76829664338897,10,1,0,2.824380653934944,474.86558320681434,5.470027369559993,1
2025-12-01T20:18:34.971806,2,261.85741330255956,-64.55036262168954,-13.047645600251343,7,1,0,2.942245059626714,422.6364204181101,5.140834638442767,1
2025-12-01T20:18:34.978700,3,36.42229409532124,-67.57464419438953,9.455978511598826,9,1,1,1.219492277340265,763.3370231422525,3.188374233607838,1
2025-12-01T20:18:35.485314,1,256.5942980757145,-102.12319706196998,0.7151813121645851,7,1,0,0.8283263467065461,837.0194322890922,2.0701727971783983,1
2025-12-01T20:18:35.496436,2,280.7958916709969,-63.32925925969611,-9.789510324549607,10,1,0,1.6458999842846522,637.6245423705298,4.3335866830718315,1
2025-12-01T20:18:35.508444,3,30.85605860211443,-91.14657941781307,4.425132307044784,9,1,0,2.413108000982612,537.2686409746061,7.012104948347185,1
2025-12-01T20:18:36.023131,1,155.33353925175174,-67.04297531741554,-17.082805955546554,10,1,0,0.8621846819586644,837.9107084807249,1.4887778956568767,1
2025-12-01T20:18:36.037280,2,55.48561956075238,-116.09461026076491,-7.067781282775563,10,1,1,2.9100961441490294,752.5820194947262,7.948974816990905,1
2025-12-01T20:18:36.050397,3,205.22635718578198,-69.01956908864801,4.636856027299899,8,1,0,1.7040737003599868,323.343726185365,2.8040809670685056,1
2025-12-01T20:18:36.563692,1,213.03905333801478,-74.41237309803417,-7.8012690573915275,7,1,1,1.9600250822393717,555.1460502595341,4.948704655101201,1
2025-12-01T20:18:36.574724,2,73.96591975050848,-118.4697019879574,-5.4898997737063215,9,1,1,2.9679215156474616,564.3958573288733,6.966734612091363,1
2025-12-01T20:18:36.582724,3,240.3723130465377,-103.916236623304,-15.715641805225971,7,1,1,0.6309515557432612,872.5942875895167,1.3072094098414935,1
2025-12-01T20:18:37.092638,1,53.5772534167688,-62.78856869955982,-1.1982346362803966,9,0,1,0.5380277265160169,245.4107499881361,0.8251609820040607,0
2025-12-01T20:18:37.104781,2,110.54509280898262,-75.41436657251306,7.031182958430936,7,1,0,1.7695254947128358,862.9799705644509,3.2153245709586713,1
2025-12-01T20:18:37.112788,3,244.85694732187565,-97.35565420869226,-11.173272890368924,10,0,0,0.5806811505444972,743.9146286357709,0.9345138871608734,0
2025-12-01T20:18:37.620546,1,134.0028068387487,-63.01908845270492,-5.967613681295759,10,0,1,1.2620257556057983,701.4529426671362,2.5920027337189855,0
2025-12-01T20:18:37.632166,2,70.61965097219066,-95.0356587281096,6.519492465427,9,1,0,2.6939679084577577,871.7855651493887,6.542626023072673,1
2025-12-01T20:18:37.643076,3,64.94646932672384,-73.58333456735689,6.387546311646094,9,1,1,2.428001864004247,882.5819072219731,6.994773150950227,1
2025-12-01T20:18:38.157159,1,10.606427912936478,-95.3348886352446,8.64393391854496,9,1,1,1.9002432391714494,876.6999974323613,2.942242549568706,1
2025-12-01T20:18:38.165187,2,9.931335969475972,-56.77316830429488,8.480006398855828,8,1,1,2.9614238771781696,212.12384221064303,8.544274855800701,1
2025-12-01T20:18:38.172704,3,221.3661678933845,-101.08280728443788,-9.883958806922466,9,0,0,0.1224571235887417,254.58422099576347,0.20241615191249127,0
2025-12-01T20:18:38.679873,1,41.05382091022947,-104.86731896029708,-16.742530608168202,9,0,1,0.6941215744993049,620.2104992627933,1.1544534099256625,0
2025-12-01T20:18:38.687901,2,276.0778964782133,-52.79481347711315,5.037856316180381,10,1,1,2.3768610847700127,868.2015040272987,6.5405627354193285,1
2025-12-01T20:18:38.695900,3,56.20840030820884,-83.81773114731304,-11.667580244235628,10,1,0,1.5687147662118681,418.3571235334257,2.5875640595861635,1
2025-12-01T20:18:39.205193,1,172.8966800351335,-87.73558528502204,-1.5733868266143887,8,1,1,1.9006647372687995,353.93988429556987,5.461097322897994,1
2025-12-01T20:18:39.219328,2,232.48963730301577,-85.51396170791861,-19.518748609471775,8,1,1,2.774594903583426,292.2798017478926,7.880459988103522,1
2025-12-01T20:18:39.230225,3,86.83546913052984,-102.52623041108731,-5.651385445989268,7,1,1,1.6748099406864774,347.0741848069222,4.165846609931748,1
2025-12-01T20:18:39.741257,1,62.99980370851868,-81.99806158632876,-2.0624551782617644,10,1,0,2.0803268533586015,587.6285189761229,6.0366342350185,1
2025-12-01T20:18:39.752394,2,25.249733423910367,-83.50505099280532,9.023935735195462,8,1,0,2.8647164309512614,441.3896119927957,5.604067221835303,1
2025-12-01T20:18:39.764506,3,59.28188767344105,-104.2206086123998,3.7255556519152506,8,1,1,2.747323406330866,387.61810187049286,4.799892742017527,1
2025-12-01T20:18:40.282681,1,26.515205806874647,-103.24196548568774,-7.487048924095941,9,1,1,1.7957187981142133,541.7599126360858,3.1949591555589887,1
2025-12-01T20:18:40.294217,2,17.87375066259422,-72.45750468277583,-1.6375718412881426,9,1,0,2.293419879537796,513.1515435593271,5.500365465183851,1
2025-12-01T20:18:40.301216,3,278.3820653272696,-105.37889483656566,-19.27660174645267,9,1,0,1.9966041091029059,645.104272400731,5.718520837425692,1
2025-12-01T20:18:40.808082,1,257.7845798068272,-104.36021974248648,-16.555390147636853,7,1,1,1.095488082245064,755.2720638067991,2.5877044863663965,1
2025-12-01T20:18:40.818112,2,206.00853170181878,-58.322232674357785,-0.5579555073492202,10,1,1,1.3199991603637078,817.0116905679694,3.4832699491330468,1
2025-12-01T20:18:40.825111,3,242.26106896443815,-76.28443705055955,0.9255494079238709,7,1,1,2.108123221607293,348.2104798092322,3.9164462220446605,1
2025-12-01T20:18:41.334965,1,123.96136862059524,-59.6454999202166,-15.45381148016808,8,1,0,1.2257667786937583,835.2009560667483,2.2791077102733075,1
2025-12-01T20:18:41.342993,2,114.17506052028749,-72.83672000494131,-2.6073915067473337,10,1,1,1.9136075827608308,481.3947536625246,3.2638606371154384,1
2025-12-01T20:18:41.356068,3,80.03618209105858,-65.63415859385128,-8.581273345268098,9,1,1,2.051739011670718,332.20022296248203,5.24815344143738,1
2025-12-01T20:18:41.870989,1,91.72398861833611,-91.6863529870153,-18.871675264083052,8,1,1,2.1933269903488695,419.5675118989513,4.312725666649854,1
2025-12-01T20:18:41.880606,2,178.18058814289975,-108.44374757289228,-7.0195664580574775,9,1,1,2.4911755510981215,539.5583364481889,6.643122032396079,1
2025-12-01T20:18:41.886609,3,243.32605257627563,-117.15517154374766,1.0089866890421213,10,1,0,2.5386258570496727,615.0893349626106,4.650613167184324,1
2025-12-01T20:18:42.404165,1,23.24791364485892,-108.69554775847988,9.276815279420973,10,0,0,0.3167755451113505,616.5128978907342,0.6332173485391159,0
2025-12-01T20:18:42.413163,2,138.89279670176134,-107.5545003451483,-12.688397518007704,8,0,0,0.8725739200665215,524.1915561786245,2.2936008918283446,0
2025-12-01T20:18:42.421161,3,8.508944331727946,-101.5034383428742,7.85841242126607,8,1,0,1.6643654022443963,401.6352745218353,4.852280998744261,1
2025-12-01T20:18:42.928794,1,21.63788086350023,-101.5747200794953,-17.944923121777638,8,1,0,1.8854600511608421,637.3473578976134,5.209247733290904,1
2025-12-01T20:18:42.937822,2,181.7147552484274,-89.58442517192606,-15.043109433409887,9,1,0,2.18419288749353,229.71875221964635,6.106258025536368,1
2025-12-01T20:18:42.944334,3,190.8372333521393,-81.45441344058005,5.810909677462799,9,1,1,2.6332961278783986,326.59404977540896,7.811070334218083,1
2025-12-01T20:18:43.453561,1,124.04397045961427,-100.80262273190132,1.04288035993088,9,0,0,0.8574563500955851,656.8827964182835,1.3725503153699896,0
2025-12-01T20:18:43.482328,2,9.398790417261928,-51.58718857990402,7.2171632696664005,7,1,1,2.338508588612233,298.2435344186874,6.843732739054881,1
2025-12-01T20:18:43.496887,3,52.46772366805498,-64.620153415392,4.593127785257629,9,1,0,0.7707658785727974,772.2824707653317,2.0635110864721518,1
2025-12-01T20:18:44.012309,1,244.49681595115752,-103.20651389242943,-9.49964854465114,8,0,0,0.9197664053637125,363.8715775580362,1.6161418223742234,0
2025-12-01T20:18:44.020831,2,156.23853719801937,-66.44213766193494,4.478431377488256,8,0,1,1.4963788313245765,748.8806766055114,3.9240210389745176,0
2025-12-01T20:18:44.029828,3,192.10777439003166,-75.05093791634914,0.5542574997442138,9,1,0,2.59237302042988,393.0018444158435,6.920952276451723,1
2025-12-01T20:18:44.541916,1,67.11950030359671,-80.40612683788692,7.572487318572858,9,0,0,0.4726609058048821,578.0948859756153,0.7889153692026868,0
2025-12-01T20:18:44.550928,2,164.22893808423646,-55.24946701479493,-10.391662803420088,7,0,1,0.13551546120067107,678.8125687266271,0.32941324103311814,0
2025-12-01T20:18:44.557927,3,270.028965761618,-95.40862358927615,-8.905853633794864,10,1,1,1.8555254673867847,425.65790311441367,2.816436030904335,1
2025-12-01T20:18:45.066025,1,285.43939176143294,-90.85735101513313,6.153656536967752,8,1,1,0.982050023638617,824.8440899694762,2.0399206369264102,1
2025-12-01T20:18:45.075057,2,185.7826531649312,-89.20393896056719,-7.268989422718702,10,1,0,1.880593331878514,685.6390419940576,4.966223754382589,1
2025-12-01T20:18:45.083064,3,261.71103718908336,-106.64227733903581,-14.099857752454277,8,0,1,0.48888760765200906,291.500802571582,1.2436924404033467,0
2025-12-01T20:18:45.593250,1,3.6783658434060453,-105.81317525691794,-13.272540017067518,8,1,0,2.6789801130888313,401.18562118762503,5.598349984220835,1
2025-12-01T20:18:45.604324,2,295.13183565983735,-71.85000294348146,-15.666604114080497,10,1,0,1.884972312693559,319.98981580955507,2.9514628279197535,1
2025-12-01T20:18:45.611836,3,238.13700382370914,-76.58886675073006,-3.3628632607003617,9,0,0,1.0508078986457348,236.62944291386188,2.6810175842607995,0
2025-12-01T20:18:46.119715,1,197.89715994706606,-119.54167575819483,2.094192267299821,8,1,1,1.25200415697622,864.9169945660094,2.547593674761922,1
2025-12-01T20:18:46.146931,2,193.54092077823677,-87.89230994308781,-6.174397034991731,10,0,1,0.6480505722473888,749.9171129100095,1.542847959551719,1
2025-12-01T20:18:46.164932,3,283.190912468512,-113.48382145048807,-3.0399862162266764,7,1,0,1.4304823803953346,620.470803569208,4.1472668869626235,1
2025-12-01T20:18:46.683300,1,175.98600048725967,-106.14720096060658,-12.627512667477856,7,1,1,1.8876200527092348,417.8025730072428,4.316830021699448,1
2025-12-01T20:18:46.704124,2,279.14959271074264,-62.073358759662064,-5.68762136627147,8,1,1,2.839067462731013,855.167252032761,6.733017259435733,1
2025-12-01T20:18:46.729108,3,25.547940916693225,-65.88572347629986,-18.107528613357598,10,1,0,0.7891583295936534,783.1019070820306,2.3224218927446234,1
2025-12-01T20:18:47.246392,1,106.94974781173767,-116.87675843357941,-8.57599831554116,9,1,1,1.8463688355144514,466.0522109874694,3.722263489958437,1
2025-12-01T20:18:47.255421,2,1.6164601433269288,-63.62941997651739,4.398725455612883,9,0,1,0.3975213813269552,710.3606815774815,0.9631085080024013,0
2025-12-01T20:18:47.262421,3,61.52748755487776,-111.24421533028311,-8.17540781262814,8,1,1,2.82919500774057,690.9837867897829,4.5558339303886894,1
2025-12-01T20:18:47.772376,1,246.41754273706147,-102.52320451019793,3.410487166772171,7,1,0,1.7882131966695538,863.1469611975509,4.377698123903559,1
2025-12-01T20:18:47.785383,2,270.1319083409363,-62.88853276509889,-7.58900345263703,10,1,1,1.8372844815244713,775.5695340389641,5.046691987714642,1
2025-12-01T20:18:47.798897,3,174.64281282361804,-111.21649633987329,9.878691667156573,10,0,1,0.6649897478313478,643.862652716125,1.2907534599008927,0
2025-12-01T20:18:48.314509,1,20.850981587821185,-89.1829966031804,-11.945661317229945,9,1,1,1.8709268227799762,499.2017032205592,3.2223382446088804,1
2025-12-01T20:18:48.326048,2,2.624817843757079,-88.78521628431069,-13.737887319513032,7,0,1,1.3846276997890956,474.6669634194876,2.485474567657256,0
2025-12-01T20:18:48.333047,3,13.540810245735894,-118.34062428676295,-11.404501424154628,9,1,1,1.5744576484638921,230.07355809045688,4.055680772800499,1
2025-12-01T20:18:48.843161,1,154.3447202304576,-66.24140061024005,-19.72545033962619,8,1,1,1.6134093017519047,597.5790515868971,4.291508141770428,1
2025-12-01T20:18:48.854401,2,109.85437018089655,-111.52116628374361,-19.22344698035271,7,1,0,0.9186697285199539,785.5140551200492,2.7497343525611226,1
2025-12-01T20:18:48.861401,3,87.59005600916193,-106.7623900110514,2.6263766536715565,7,1,1,2.45229999656088,599.25224232237,4.236144102265111,1
2025-12-01T20:18:49.369296,1,236.0531185515706,-113.8854413191601,-0.3902466578109447,9,0,0,0.8137320059233388,203.80987785237704,2.322560652716168,0
2025-12-01T20:18:49.379339,2,187.84517391304215,-98.2439022662271,-7.788783171418899,8,1,1,1.0384365212819198,847.8913503740816,2.6849310972139007,1
2025-12-01T20:18:49.387338,3,219.52931577310602,-101.41267864483787,6.841975700704367,9,1,0,2.6863899105503233,339.20928620031077,7.418594755086322,1
2025-12-01T20:18:49.896692,1,59.65362006546497,-104.82230097913143,-16.045524793512,7,1,1,2.153720060433806,219.82135636918514,4.034048815797024,1
2025-12-01T20:18:49.910443,2,249.17690302979148,-104.5674162400312,9.366156308938798,10,1,0,2.41902242883415,283.8061649977226,4.912082630201789,1
2025-12-01T20:18:49.922554,3,208.61283826276306,-72.55790769379956,2.991613405820779,9,1,1,2.6098338238164827,239.22636133832563,3.933933224424713,1
2025-12-01T20:18:50.433589,1,105.56927367542862,-66.69154115962516,-12.257441005800015,9,0,1,0.785829032420871,290.0119388045492,1.218348780883184,0
2025-12-01T20:18:50.443619,2,274.0200819519097,-65.38016080932408,-7.000023612095136,7,0,0,1.0835636493043246,440.8185442792497,2.03785771143837,0
2025-12-01T20:18:50.450620,3,7.460243161110104,-62.09240326814825,5.223362734784914,10,1,0,2.2478736850880927,220.03202907700248,3.9915763621272733,1
2025-12-01T20:18:50.959881,1,225.63649025178483,-107.60982568723963,-7.118952104651953,10,1,0,1.002339156793787,864.7297672551096,2.999166729912153,1
2025-12-01T20:18:50.973923,2,45.41982042679274,-84.80427287997773,-10.314778478806312,9,1,1,2.4193498081545086,815.7402615713115,6.723764601243936,1
2025-12-01T20:18:50.985925,3,258.58584477951973,-60.26287341940137,5.614776957996302,7,1,0,2.4642066509642206,844.5210977191807,4.726921912080709,1
2025-12-01T20:18:51.497720,1,82.19664995601336,-102.68337630356729,-10.949703261249946,9,0,1,1.325670820373407,475.17601194288113,3.7204270820845213,0
2025-12-01T20:18:51.505012,2,165.70979410696685,-110.17975838241247,0.2510944056277644,8,1,1,1.6196173505872464,664.7160628744521,3.2210628312321794,1
2025-12-01T20:18:51.512004,3,102.08914329829037,-67.1127346579927,3.6799232778414783,10,1,0,2.590125432991802,378.2724938460955,4.216510472930171,1
2025-12-01T20:18:52.022559,1,155.6988983783629,-80.30003969776652,4.545435830243662,7,1,1,2.643606504740472,899.5108128192613,4.963969576676348,1
2025-12-01T20:18:52.036665,2,124.49144845368737,-61.415689557758874,7.974042183460586,8,1,0,2.4853141229458964,501.2541341597327,5.537714925616121,1
2025-12-01T20:18:52.051594,3,165.0081689682127,-113.72698935203121,-13.425970238841147,8,1,0,0.8066039050964521,883.5053456669925,2.354180387339239,1
2025-12-01T20:18:52.566595,1,286.8503106055269,-75.73400116292557,-18.141580888373163,10,0,0,0.059436042888644014,215.188084642534,0.1493767689866666,0
2025-12-01T20:18:52.577639,2,5.166367783411152,-117.75550355739111,0.4362316412054703,8,1,0,2.9427002084888865,275.3106376856784,6.594494454588951,1
2025-12-01T20:18:52.589736,3,111.6665826277481,-105.7659906506217,-16.874589991419345,7,0,1,1.1103926366770425,488.72513804613504,2.5264541629894555,0
2025-12-01T20:18:53.107107,1,23.168161220351575,-84.27027691225634,-6.040964814140969,7,1,1,1.9013976773299135,388.864960829338,4.2201949428854855,1
2025-12-01T20:18:53.116289,2,257.4003419529236,-60.014406952994094,-1.671746625122907,7,1,1,2.6246860918214545,370.6409082384753,5.672894327258019,1
2025-12-01T20:18:53.127134,3,56.70555844993749,-71.31747228122393,5.649786385956862,8,0,1,0.982751433527018,341.09685918160505,1.9085326780273715,0
2025-12-01T20:18:53.639592,1,156.34018622906586,-118.16387470624535,-16.907687774418378,9,0,0,0.4552401163661307,426.524930731464,1.3363558949489664,0
2025-12-01T20:18:53.652642,2,197.71282035019763,-83.40484478681446,-3.731669807601296,8,1,1,2.082501807569752,235.1711356910367,4.174879869991664,1
2025-12-01T20:18:53.672746,3,265.3457428237169,-94.02155152956618,-8.915057005373576,9,1,1,2.0253891071581296,810.7976636680863,5.67836305992973,1
2025-12-01T20:18:54.187665,1,100.60340228537169,-51.43183029095056,1.6562067755600047,7,0,1,1.399273551072444,261.21249572079114,2.5754790072297755,0
2025-12-01T20:18:54.201983,2,289.1297246238296,-66.58601008966794,6.02623358427422,8,0,1,1.2598844699339358,359.8920983724491,2.9443841964179995,0
2025-12-01T20:18:54.213979,3,193.0628055285618,-68.00268211803109,-10.394698508751928,8,1,0,1.383566322204307,816.4276437643697,4.105690333139432,1
2025-12-01T20:18:54.725175,1,269.16761101744027,-74.28136853888185,-16.606982172735727,8,1,1,1.9341838978553825,551.5193929909465,5.608309424732489,1
2025-12-01T20:18:54.732195,2,242.9924141108453,-84.76681560118229,-19.622486256697947,7,0,1,0.31308690642901693,743.0964825467938,0.5906807051545307,0
2025-12-01T20:18:54.739769,3,155.69020457762812,-75.43153209608747,-2.2964988193723244,8,1,1,2.912391157917054,769.8064454849991,5.133977665039188,1
2025-12-01T20:18:55.249626,1,203.0290061014824,-105.40601528199622,-2.428956929047253,8,1,0,2.232057358325085,532.0606498276888,4.565554449101309,1
2025-12-01T20:18:55.258852,2,123.3368830149152,-114.84778577877807,7.222172043812115,8,1,0,1.7039593068827514,618.4531890178143,4.211576788189922,1
2025-12-01T20:18:55.263849,3,102.63169930102555,-106.06007792437212,-10.37154475396425,9,1,1,2.5073593796143525,350.42801968822346,7.510891870631356,1
2025-12-01T20:18:55.769284,1,234.52964307195276,-114.96511940892591,-14.503844598347893,8,1,0,2.216024079747161,286.7911482184576,3.4398066729895422,1
2025-12-01T20:18:55.780318,2,36.30462428357134,-56.62278592726411,-13.549467368340297,9,1,0,0.7702005782300048,838.5226695668905,1.870200914626006,1
2025-12-01T20:18:55.787318,3,46.51637487846498,-96.78531931263268,7.584778913777864,10,0,1,0.26769810417345047,632.7071128006814,0.6081086348128351,0
2025-12-01T20:18:56.297594,1,176.2775820931655,-58.576034138564225,-17.350446721962737,9,1,1,2.6638163591778623,704.0898842843949,6.895438495800172,1
2025-12-01T20:18:56.309785,2,256.25318930339586,-103.96005885717994,-10.023660817688775,9,1,0,1.512298083034641,504.8122654653077,2.335261455966202,1
2025-12-01T20:18:56.320678,3,259.1808516896256,-50.20662475753859,3.9472952666618184,7,0,1,0.41555445474669517,406.9909698292521,1.188518263284929,0
2025-12-01T20:18:56.832315,1,20.262524515254388,-91.54951989276667,4.242987738883038,7,1,1,2.644372539883736,793.3603476803061,5.959197505332179,1
2025-12-01T20:18:56.848389,2,230.1663167105788,-109.86004599049292,1.1141791262350011,8,1,1,2.1774485995194803,643.747788534492,5.685716502307178,1
2025-12-01T20:18:56.884942,3,201.213380058179,-90.09922746032666,8.735487072292848,7,0,1,0.7895417657434864,709.9432827844212,2.0102272099343232,0
2025-12-01T20:18:57.413963,1,30.179246078963438,-113.32963433920395,-14.076559258207777,10,1,0,2.5960565415924766,576.8833807860779,6.2864086802678765,1
